;weight
global_credit*giro_days;0.0
identity*secured_loan;0.0
identity*solvency;-0.0
identity*telecom;-0.0
identity*unsecured_loan;-0.0
identity*Banken_req;-0.0
identity*finance_year;0.001736053446794729
identity*credit_days;-0.0
identity*credit_card_days;0.0
identity*giro_days;0.0
secured_loan*solvency;0.0032765408230149627
secured_loan*telecom;0.0
secured_loan*unsecured_loan;0.0
secured_loan*Banken_req;-0.0
secured_loan*finance_year;-0.0
secured_loan*credit_days;-0.0
secured_loan*credit_card_days;0.0
secured_loan*giro_days;-0.0
solvency*telecom;-0.0
solvency*unsecured_loan;0.0
solvency*Banken_req;0.0
solvency*finance_year;0.0
solvency*credit_days;-0.0
solvency*credit_card_days;0.06047856232102519
solvency*giro_days;0.012277341163801357
telecom*unsecured_loan;0.0
telecom*Banken_req;0.0
telecom*finance_year;-0.0
telecom*credit_days;0.0
telecom*credit_card_days;0.0
telecom*giro_days;-0.0
unsecured_loan*Banken_req;0.0
unsecured_loan*finance_year;-0.0
unsecured_loan*credit_days;0.011491925343415903
unsecured_loan*credit_card_days;0.0
unsecured_loan*giro_days;-0.0
Banken_req*finance_year;0.0
Banken_req*credit_days;0.0
Banken_req*credit_card_days;0.0
Banken_req*giro_days;0.0
finance_year*credit_days;-0.0
finance_year*credit_card_days;0.022835495199442345
finance_year*giro_days;0.0
credit_days*credit_card_days;0.0
credit_days*giro_days;-0.0
credit_card_days*giro_days;-0.019423226167728683
